graph6,n,edges,alpha,theta,delta,perfect,chi_comp,solve_time,status,pr
G?bDvw,8,13,4,4.000000002285643,2.2856427861484008e-09,True,4,0.0016942529764492065,solved,3.154269638945362e-10
G?bDv{,8,14,4,3.99999999702251,-2.977489810263023e-09,True,4,0.0012085899943485856,solved,3.4663476272565905e-10
G?bEH{,8,11,4,4.00000003904235,3.904234979756893e-08,True,4,0.002051579998806119,solved,4.998125427607028e-09
G?bEJk,8,11,4,4.000000006908093,6.908092764490448e-09,True,4,0.0021275790059007704,solved,4.445880463430474e-10
G?bEJo,8,10,4,3.999999990889976,-9.110023846403692e-09,False,4,0.0023993229842744768,solved,5.710702857884808e-09
G?bEJw,8,11,4,4.000000017374823,1.7374823357840796e-08,False,4,0.0023472729953937232,solved,1.0009866564539233e-09
G?bEJ{,8,12,4,4.000000022066234,2.206623417322362e-08,True,4,0.0019268759933765978,solved,7.036694904910249e-09
G?bELk,8,11,4,4.000000000854392,8.543921126147325e-10,True,4,0.002192595973610878,solved,1.1525593380953232e-10
G?bELw,8,11,4,3.999999995713316,-4.286683896737031e-09,True,4,0.0019992210145574063,solved,1.8098903974624923e-09
G?bEL{,8,12,4,4.0000000194083825,1.9408382456731488e-08,True,4,0.00205144498613663,solved,3.021391569021107e-09
G?bENg,8,11,4,4.00000000991752,9.917520138458258e-09,True,4,0.0022689279867336154,solved,9.59858359414015e-10
G?bENk,8,12,4,3.9999999926168854,-7.383114564163407e-09,True,4,0.0020716470025945455,solved,1.0918973257370511e-10
G?bENo,8,11,4,4.000000010020793,1.002079308420889e-08,True,4,0.0018533800030127168,solved,2.584666367483345e-09
G?bENw,8,12,4,4.00000001660805,1.660805004632948e-08,True,4,0.0023207810008898377,solved,3.032040768743384e-09
G?bEN{,8,13,4,3.9999999433143474,-5.66856526162951e-08,True,4,0.0015472149825654924,solved,9.530406699945769e-09
G?bERg,8,10,4,3.9999999793972476,-2.0602752393017454e-08,True,4,0.001599309005541727,solved,5.21471754666436e-13
G?bERo,8,10,4,4.000000001509826,1.509826041967699e-09,False,4,0.002874406985938549,solved,1.2313390785798273e-10
G?bERw,8,11,4,3.9999999941872364,-5.812763603785243e-09,True,4,0.002519809000659734,solved,1.2718831419185733e-09
G?bETs,8,11,4,3.9999999871644225,-1.2835577489767047e-08,True,4,0.0025588470161892474,solved,1.8830623518352584e-10
G?bETw,8,11,4,4.000000027000013,2.7000012892131053e-08,False,4,0.004069001995958388,solved,8.001132225047007e-09
G?bEVc,8,11,4,4.000000005422118,5.422117865805376e-09,True,4,0.003807855013292283,solved,1.2790043343033605e-09
G?bEVg,8,11,4,4.0000000155019695,1.5501969485853806e-08,True,4,0.0035053719766438007,solved,6.3796400423370535e-09
G?bEVk,8,12,4,3.9999999998453752,-1.546247574424342e-10,True,4,0.003272314992500469,solved,2.2477462517109938e-10
G?bEVo,8,11,4,4.000000006341727,6.341727143421849e-09,True,4,0.0035535799979697913,solved,1.8185741079045891e-09
G?bEVs,8,12,4,3.9999999974217815,-2.5782185275602387e-09,True,4,0.003513888019369915,solved,5.962222473113517e-10
G?bEVw,8,12,4,4.000000025210289,2.5210288967514316e-08,True,4,0.0037694619968533516,solved,1.1593117450205331e-08
G?bEV{,8,13,4,4.000000010175574,1.0175574161053191e-08,True,4,0.0022325549798551947,solved,6.149586169022441e-10
G?bE^g,8,12,4,3.9999999985358388,-1.4641612366972367e-09,True,4,0.00295627600280568,solved,1.0375943612745142e-09
G?bE^k,8,13,4,3.9999999917226825,-8.277317498084358e-09,True,4,0.002762121002888307,solved,5.282241898641125e-09
G?bE^o,8,12,4,4.0000000051153854,5.115385448561938e-09,True,4,0.002870878000976518,solved,7.339729397925083e-09
G?bE^s,8,13,4,4.000000009752244,9.75224434540678e-09,True,4,0.0034843180037569255,solved,6.007710791800009e-10
G?bE^w,8,13,4,4.000000007699931,7.69993135918412e-09,True,4,0.0022383150062523782,solved,1.5311321051946307e-09
G?bE^{,8,14,4,4.0000000003246,3.2459990251254567e-10,True,4,0.001979052001843229,solved,2.3286985327744122e-11
G?bFBg,8,10,4,3.9999999727225037,-2.7277496261746137e-08,False,4,0.002811701997416094,solved,9.476902345592934e-09
G?bFBo,8,10,4,3.9999999892026903,-1.0797309712984315e-08,False,4,0.0033592790132388473,solved,1.5987211554602254e-14
G?bFBw,8,11,4,3.9999999664004853,-3.359951472603484e-08,False,4,0.0032924150000326335,solved,1.905437155886607e-08
G?bFDg,8,10,4,4.000000001804688,1.804687954631845e-09,False,4,0.004316269012633711,solved,1.370080572299578e-10
G?bFDs,8,11,4,4.000000040044259,4.004425857573324e-08,True,4,0.0025638870138209313,solved,6.793079013289606e-09
G?bFDw,8,11,4,3.9999999941381406,-5.8618594422910064e-09,False,4,0.006289650016697124,solved,7.62889917162553e-09
G?bFEg,8,10,4,4.000000001130271,1.1302709879146278e-09,True,4,0.0032623840088490397,solved,2.4704049722871106e-09
G?bFEk,8,11,4,4.000000044566926,4.4566926149514074e-08,True,4,0.0025490419939160347,solved,4.388652694167201e-09
G?bFEs,8,11,4,4.000000006260192,6.260192364493378e-09,True,4,0.004343631997471675,solved,3.4936399997291713e-10
G?bFEw,8,11,4,4.000000005476446,5.476445963381593e-09,True,4,0.0030413079948630184,solved,3.2708354513599924e-10
G?bFF_,8,10,4,4.000000003656188,3.656188241052405e-09,True,4,0.003113891987595707,solved,2.9266536323943883e-10
G?bFFc,8,11,4,4.000000000813228,8.132277073968908e-10,True,4,0.00370134599506855,solved,1.4537832887921338e-09
G?bFFg,8,11,4,4.000000011629188,1.1629188279016489e-08,True,4,0.004289317992515862,solved,7.1431029975219e-10
G?bFFk,8,12,4,4.000000000660814,6.608136260410902e-10,True,4,0.003143727022688836,solved,6.327481296845276e-09
G?bFFo,8,11,4,4.000000004228655,4.228654759685924e-09,True,4,0.0038518249930348247,solved,1.5391103513524897e-09
G?bFFs,8,12,4,3.999999995062503,-4.937497077861508e-09,True,4,0.00311282099573873,solved,4.417651149476421e-10
G?bFFw,8,12,4,4.0000000001731255,1.731255139247878e-10,True,4,0.0038045170076657087,solved,2.7180900353070084e-09
G?bFF{,8,13,4,3.9999999979769147,-2.023085254876378e-09,True,4,0.0020442319801077247,solved,1.6005224407103505e-12
G?bFI{,8,12,4,4.000000000329787,3.297868644835944e-10,True,4,0.0034714280045591295,solved,1.928716255946607e-11
G?bFJo,8,11,4,4.000000009978503,9.978503356933288e-09,False,4,0.0032825990056153387,solved,6.008339138597665e-10
G?bFJs,8,12,4,4.000000002300194,2.300193813198348e-09,False,4,0.00347261899150908,solved,1.649610488161895e-10
G?bFJw,8,12,4,4.000000003018811,3.018810978971942e-09,False,4,0.0030239970074035227,solved,5.402751662864559e-10
G?bFJ{,8,13,4,4.0000000062501835,6.250183481881777e-09,True,4,0.003032392996829003,solved,8.999630341348691e-10
G?bFK{,8,12,4,4.000000012444405,1.2444404617895088e-08,True,4,0.0024710280122235417,solved,1.4179670998437288e-09
G?bFLw,8,12,4,3.9999999993356044,-6.643956496077408e-10,True,4,0.00295912500587292,solved,1.3961732047519255e-09
G?bFL{,8,13,4,4.000000003073104,3.073104437589791e-09,True,4,0.0027760459925048053,solved,1.2333510417577025e-09
G?bFMk,8,12,4,3.999999992377445,-7.622555031616685e-09,True,4,0.0030484739982057363,solved,1.1918625093301382e-10
G?bFMs,8,12,4,3.999999951345064,-4.8654936080083644e-08,True,4,0.003178871003910899,solved,2.1886152799990602e-09
G?bFMw,8,12,4,3.999999985986699,-1.4013301186110994e-08,True,4,0.002708437998080626,solved,3.530493796468622e-09
G?bFM{,8,13,4,3.9999999876789776,-1.2321022424544026e-08,True,4,0.0027613700076472014,solved,1.3840040224977201e-12
G?bFNg,8,12,4,3.999999995533386,-4.466614189624352e-09,True,4,0.002775864995783195,solved,9.492865779858785e-09
G?bFNk,8,13,4,4.000000001188736,1.1887362205698082e-09,True,4,0.00279227300779894,solved,3.027437182820897e-10
G?bFNo,8,12,4,4.000000020812231,2.0812231049660568e-08,True,4,0.0028120440256316215,solved,7.339776678482838e-09
G?bFNs,8,13,4,4.000000002613615,2.613615102120548e-09,True,4,0.003271564986789599,solved,1.623016140652749e-10
G?bFNw,8,13,4,3.999999993010225,-6.9897749810365895e-09,True,4,0.0026733250124379992,solved,2.0174948908430582e-09
G?bFN{,8,14,4,3.9999999935144728,-6.485527226374188e-09,True,4,0.002472913998644799,solved,5.082601006733967e-13
G?bFQw,8,11,4,4.000000016780602,1.6780601796995143e-08,True,4,0.002106820000335574,solved,3.685485441876785e-09
G?bFQ{,8,12,4,4.000000035024439,3.5024439348774195e-08,True,4,0.001983491994906217,solved,1.0618467115578514e-08
G?bFRw,8,12,4,4.0000000007125935,7.125935397311878e-10,False,4,0.002003151021199301,solved,9.282049676031111e-11
G?bFR{,8,13,4,3.999999998919079,-1.0809211303808297e-09,True,4,0.0021230629936326295,solved,3.5459734020452647e-12
G?bFTw,8,12,4,4.000000006931114,6.931114349129075e-09,False,4,0.0019392039976082742,solved,1.1176531377951487e-09
G?bFT{,8,13,4,4.000000020275218,2.027521794900622e-08,True,4,0.0016811040113680065,solved,7.96687509024103e-09
G?bFUs,8,12,4,3.999999976601214,-2.3398786019868112e-08,True,4,0.002035484998486936,solved,2.132627408002463e-12
G?bFUw,8,12,4,3.9999999878350994,-1.2164900642375187e-08,True,4,0.0020073990162927657,solved,5.806986022023855e-09
G?bFU{,8,13,4,3.9999999865250073,-1.3474992677231512e-08,True,4,0.0017318580066785216,solved,8.892114111834638e-09
G?bFVg,8,12,4,3.999999999228031,-7.719691552665608e-10,True,4,0.0019542480004020035,solved,5.4101043235441546e-09
G?bFVk,8,13,4,4.0000000017933734,1.7933734497432852e-09,True,4,0.0019924509979318827,solved,6.0322332006795485e-09
G?bFVo,8,12,4,3.9999999987178105,-1.2821894657122357e-09,True,4,0.0022191439929883927,solved,5.605120290004562e-11
G?bFVs,8,13,4,4.0000000295814795,2.9581479488172135e-08,True,4,0.001750756986439228,solved,9.325704958688283e-09
G?bFVw,8,13,4,3.999999982573724,-1.7426275977783234e-08,True,4,0.001815577008528635,solved,1.1662849296610225e-08
G?bFV{,8,14,4,3.999999986053381,-1.3946618970805957e-08,True,4,0.001469243026804179,solved,6.677589998463885e-09
G?bF]w,8,13,4,4.000000008455152,8.455152133990396e-09,True,4,0.0014145740133244544,solved,5.759182628200544e-10
G?bF]{,8,14,4,4.000000033206047,3.3206046801126377e-08,True,4,0.001463035005144775,solved,4.807391180610763e-09
G?bF^w,8,14,4,4.000000012146464,1.2146464278828262e-08,True,4,0.0014219729928299785,solved,4.771062219356089e-09
G?bF^{,8,15,4,4.000000004630069,4.630068772826235e-09,True,4,0.0015378440148197114,solved,2.965998715381252e-10
G?bF`w,8,11,4,4.000000062836005,6.283600484380258e-08,False,4,0.0016449950053356588,solved,4.907656649688794e-09
G?bF`{,8,12,4,4.000000012385171,1.2385171110906867e-08,True,4,0.0016102079825941473,solved,5.492518141465299e-09
G?bFbW,8,11,4,3.999999987948358,-1.2051641906651867e-08,False,4,0.0017384519742336124,solved,9.206643151981573e-09
G?bFb[,8,12,4,3.9999999992063513,-7.936487023130212e-10,True,4,0.0024363810080103576,solved,3.629943218559723e-09
G?bFbg,8,11,4,4.000000004783538,4.783538010144639e-09,False,4,0.0015748540172353387,solved,3.0990780852771713e-10
G?bFbk,8,12,4,3.999999999890548,-1.0945200301648583e-10,True,4,0.0016000760078895837,solved,4.689013460473247e-10
G?bFbo,8,11,4,3.999999996307666,-3.692333994109731e-09,False,4,0.00232231302652508,solved,2.4735490216458152e-11
G?bFbs,8,12,4,4.000000024335746,2.4335745862913427e-08,False,4,0.002293404017109424,solved,1.6307110228070904e-08
G?bFbw,8,12,4,3.999999997906883,-2.093116791002103e-09,False,4,0.002190130006056279,solved,9.442981367779327e-11
G?bFb{,8,13,4,4.000000007960225,7.960225367753537e-09,True,4,0.0032517340150661767,solved,5.175970694807925e-10
G?bFd[,8,12,4,3.999999993060551,-6.939449015419541e-09,True,4,0.0020133910002186894,solved,7.768447623489438e-11
G?bFds,8,12,4,3.999999995235455,-4.7645452028177715e-09,True,4,0.0018074859981425107,solved,4.474949416285953e-09
G?bFdw,8,12,4,3.999999990764884,-9.235115783212677e-09,False,4,0.0018734459881670773,solved,6.813344349420049e-09
G?bFd{,8,13,4,4.000000005865419,5.8654192613971645e-09,True,4,0.001991169003304094,solved,4.20628942142436e-09
G?bFe[,8,12,4,3.999999995977033,-4.02296684853809e-09,True,4,0.001729873998556286,solved,1.1186846476222368e-09
G?bFfK,8,12,4,3.999999998051953,-1.948047056998803e-09,True,4,0.0021498250134754926,solved,4.303960174633245e-10
G?bFfS,8,12,4,4.000000010866477,1.0866476607418463e-08,True,4,0.0019978169875685126,solved,1.2027594003369616e-08
G?bFfW,8,12,4,4.000000002501119,2.5011193116597497e-09,True,4,0.0015436639951076359,solved,9.080130006327474e-09
G?bFf[,8,13,4,4.000000001617623,1.6176233685882835e-09,True,4,0.0017283839988522232,solved,8.746726370671303e-09
G?bFfc,8,12,4,3.999999999888303,-1.116968739722779e-10,True,4,0.002145361009752378,solved,2.554500898776458e-12
G?bFfg,8,12,4,3.99999999506269,-4.937310116304161e-09,True,4,0.001971428981050849,solved,1.9880154446143282e-10
G?bFfk,8,13,4,4.000000005560085,5.560084836986334e-09,True,4,0.002065640001092106,solved,3.425965485135522e-10
G?bFfo,8,12,4,4.000000016274177,1.6274176672936846e-08,True,4,0.0029921889945399016,solved,1.5303911571370095e-08
G?bFfs,8,13,4,3.999999970268366,-2.973163404362822e-08,True,4,0.0024385809956584126,solved,8.51160385049666e-09
G?bFfw,8,13,4,3.999999982367112,-1.7632888038576766e-08,True,4,0.002455320005537942,solved,5.524486974643662e-09
G?bFf{,8,14,4,3.9999999823808228,-1.7619177228311855e-08,True,4,0.0021306549897417426,solved,5.211088578606589e-09
G?bFjw,8,13,4,4.0000000041953445,4.19534451623349e-09,False,4,0.0028254759963601828,solved,3.6638155148160994e-10
G?bFj{,8,14,4,3.9999999995143996,-4.856004487407972e-10,True,4,0.0033545799960847944,solved,3.7438053985430096e-12
G?bFlw,8,13,4,4.000000001533564,1.5335643865910242e-09,True,4,0.0022692090133205056,solved,1.207019548461884e-10
G?bFl{,8,14,4,3.9999999954121654,-4.587834556701864e-09,True,4,0.0022554620227310807,solved,2.667647058846069e-11
G?bFnW,8,13,4,3.9999999993754605,-6.245395312021174e-10,True,4,0.0027219009934924543,solved,5.426147306168764e-10
G?bFn[,8,14,4,4.0000000000502345,5.023448323981938e-11,True,4,0.002737715985858813,solved,4.279961715927575e-09
G?bFng,8,13,4,4.00000000165601,1.6560104398877229e-09,True,4,0.0031471159891225398,solved,2.3861302690629573e-10
G?bFnk,8,14,4,4.000000041227295,4.122729535538383e-08,True,4,0.0025938270264305174,solved,9.52705115409547e-09
G?bFno,8,13,4,3.9999999989524966,-1.0475034173396125e-09,True,4,0.0033439600083511323,solved,4.713336347978227e-11
G?bFns,8,14,4,4.000000001605954,1.6059535923318435e-09,True,4,0.002964479004731402,solved,1.6061062582579475e-09
G?bFnw,8,14,4,4.0000000055484275,5.54842749522777e-09,True,4,0.002984758000820875,solved,3.535667736198775e-09
G?bFn{,8,15,4,3.9999999860110593,-1.3988940672504668e-08,True,4,0.002566729992395267,solved,1.869790616205366e-09
G?bFrw,8,13,4,3.9999999988642663,-1.1357337292849934e-09,False,4,0.0022830340021755546,solved,2.031255473274126e-11
G?bFr{,8,14,4,4.000000006918116,6.918115857956764e-09,True,4,0.0022705059964209795,solved,2.1140285344825454e-09
G?bFvW,8,13,4,4.000000006519128,6.519128348259073e-09,True,4,0.002773865999188274,solved,5.492944077232584e-09
G?bFv[,8,14,4,3.9999999945608824,-5.439117600758436e-09,True,4,0.0027629699907265604,solved,3.1920965829412473e-09
G?bFvo,8,13,4,4.00000000998416,9.984160165288358e-09,True,4,0.0029672090022359043,solved,6.156204270855425e-10
G?bFvs,8,14,4,4.000000004759806,4.759805882770252e-09,True,4,0.003456192003795877,solved,3.445176741111703e-10
G?bFvw,8,14,4,3.9999999982081973,-1.7918027062080455e-09,True,4,0.0027277719927951694,solved,2.751509816562044e-09
G?bFv{,8,15,4,4.0000000077766895,7.776689514571444e-09,True,4,0.0028657260118052363,solved,6.37950689981194e-10
G?bF~w,8,15,4,4.000000029624818,2.9624818154161403e-08,True,4,0.0018445979803800583,solved,2.439985193724815e-09
G?bF~{,8,16,4,3.9999999990456407,-9.543592582872407e-10,True,4,0.0017531710036564618,solved,1.8829382497642655e-13
G?bLQk,8,11,4,3.999999998129544,-1.8704557902538e-09,True,4,0.0020324070064816624,solved,2.943368980211181e-10
G?bLRk,8,12,4,3.999999995160109,-4.8398911545177725e-09,True,4,0.002149809995898977,solved,6.470356896831284e-11
G?bLSk,8,11,4,4.000000006423792,6.423792164866882e-09,True,4,0.0028158109926152974,solved,4.3512881008345404e-10
G?bLS{,8,12,4,4.000000001390802,1.390802140122105e-09,True,4,0.002096973010338843,solved,3.448218469057657e-10
G?bLTw,8,12,4,3.9999999851038917,-1.4896108346817982e-08,True,4,0.0020216650154907256,solved,1.1272094369019214e-12
G?bLUk,8,12,4,4.0000000286215815,2.8621581549259645e-08,True,4,0.002249693003250286,solved,3.5349612298854494e-09
G?bLUw,8,12,4,3.9999999965324107,-3.4675893267888114e-09,True,4,0.002257601998280734,solved,1.7381552208502645e-10
G?bLU{,8,13,4,4.0000000128354545,1.2835454477055919e-08,True,4,0.0020363669900689274,solved,8.232578790988721e-10
G?bLV_,8,11,4,4.000000006108537,6.108536787508001e-09,True,4,0.002361085993470624,solved,4.0471366655802506e-10
G?bLVg,8,12,4,3.9999999974979787,-2.502021256844955e-09,False,4,0.002260272012790665,solved,5.262588713101775e-11
G?bLVk,8,13,4,4.000000006105051,6.105050687210678e-09,True,4,0.002322627988178283,solved,4.051719729001879e-10
G?bLVo,8,12,4,3.9999999872124654,-1.2787534586777838e-08,True,4,0.0021219360060058534,solved,5.235309426326522e-10
G?bLVw,8,13,4,3.999999940505858,-5.9494142057303634e-08,True,4,0.0017543750000186265,solved,4.967720666984402e-10
G?bLV{,8,14,4,3.9999999978644247,-2.135575272177448e-09,True,4,0.001764840999385342,solved,4.6851411639181606e-14
G?bL[{,8,13,4,4.000000004315735,4.315735324667003e-09,True,4,0.003066200006287545,solved,2.523645779040251e-10
G?bL]w,8,13,4,3.9999999921490783,-7.850921690533141e-09,True,4,0.0019837530271615833,solved,3.26718142595668e-10
G?bL]{,8,14,4,3.9999999919901086,-8.009891416804749e-09,True,4,0.0019726590253412724,solved,2.9531527375858537e-11
G?bL^k,8,14,4,3.999999998118326,-1.8816739277838224e-09,True,4,0.002231803024187684,solved,4.1376753131081673e-11
G?bL^o,8,13,4,4.000000002298519,2.2985187086987935e-09,False,4,0.0022017399896867573,solved,1.5323528008077025e-10
G?bL^w,8,14,4,3.999999993949642,-6.050357992393174e-09,True,4,0.0019571470038499683,solved,5.667688540711424e-13
G?bL^{,8,15,4,4.0000000003203064,3.2030644803171526e-10,True,4,0.0015762429975438863,solved,3.966259967034118e-10
G?bL`[,8,11,4,4.000000001811091,1.8110908328594633e-09,True,4,0.0036404650018084794,solved,1.2508539873412556e-10
G?bL`k,8,11,4,4.000000010936041,1.0936041405784636e-08,True,4,0.0023600650019943714,solved,8.359055740463471e-10
G?bL`s,8,11,4,4.00000000373969,3.739690335180512e-09,True,4,0.0022323629818856716,solved,3.146547634181644e-10
G?bL`w,8,11,4,4.000000031893613,3.189361308386651e-08,False,4,0.08499237400246784,solved,1.1369937140537475e-08
G?bL`{,8,12,4,4.000000001657685,1.6576846562088576e-09,True,4,0.001447054004529491,solved,8.623820172514988e-10
G?bLa[,8,11,4,4.0000000053050115,5.305011541167914e-09,True,4,0.001733345998218283,solved,7.572557625991591e-10
G?bLbK,8,11,4,4.000000007348966,7.348965880282776e-09,True,4,0.0014277010050136596,solved,7.192556901951796e-10
G?bLbW,8,11,4,4.000000003747132,3.7471323821591795e-09,False,4,0.0014897140208631754,solved,2.2683014253478524e-09
G?bLb[,8,12,4,3.9999999929467256,-7.05327440897463e-09,True,4,0.0014700930041726679,solved,1.429835643396519e-10
G?bLbg,8,11,4,4.000000003690707,3.6907072953340503e-09,False,4,0.0014577959955204278,solved,3.879077657771172e-10
G?bLbk,8,12,4,4.000000000034452,3.445244090016786e-11,True,4,0.0015193680010270327,solved,3.8388917923946535e-10
G?bLbo,8,11,4,4.000000020156448,2.015644806618866e-08,False,4,0.0013901370111852884,solved,1.3877795980390069e-09
G?bLbs,8,12,4,3.9999999946495794,-5.350420551053503e-09,False,4,0.0015279110230039805,solved,2.269498450534191e-10
